"anio";"mes";"fecha";"tipo_dia";"demanda";"temperatura";"temp2";"es_habil";"pred";"lag1"
"2017";"09";2017-09-03;"Domingo o Feriado";12784,0746666667;17,2;295,84;0;12818,5438870209;13442,817875
"2017";"09";2017-09-04;"Lunes habiles";15185,1031666667;13,5;182,25;1;15512,5612317137;12784,0746666667
"2017";"09";2017-09-05;"Martes Habiles";15388,749125;11,55;133,4025;1;16440,2618445395;15185,1031666667
"2017";"09";2017-09-06;"Miercoles habiles";15310,9480416667;14,75;217,5625;1;15087,2777473937;15388,749125
"2017";"09";2017-09-07;"Jueves Habiles";14689,4215416667;15,7;246,49;1;14852,5719160619;15310,9480416667
"2017";"09";2017-09-08;"Viernes habiles";15012,593125;13,9;193,21;1;15362,0718230971;14689,4215416667
"2017";"09";2017-09-09;"Sabado o Semilaborable";14007,5478333333;17,45;304,5025;0;12801,2457484355;15012,593125
"2017";"09";2017-09-10;"Domingo o Feriado";12951,670125;18,05;325,8025;0;12781,3282562819;14007,5478333333
"2017";"09";2017-09-11;"Lunes habiles";15012,0506666667;13,95;194,6025;1;15344,2135017458;12951,670125
"2017";"09";2017-09-12;"Martes Habiles";15158,2934583333;13,4;179,56;1;15552,301038814;15012,0506666667
"2017";"09";2017-09-13;"Miercoles habiles";14914,5677916667;14,5;210,25;1;15161,7471695267;15158,2934583333
"2017";"09";2017-09-14;"Jueves Habiles";14600,9683333333;18,5;342,25;1;14605,4728992613;14914,5677916667
"2017";"09";2017-09-15;"Viernes habiles";14848,558625;13,9;193,21;1;15362,0718230971;14600,9683333333
"2017";"09";2017-09-16;"Sabado o Semilaborable";13625,9628333333;14,25;203,0625;0;13422,4374161722;14848,558625
"2017";"09";2017-09-17;"Domingo o Feriado";12250,6835833333;15,2;231,04;0;13147,4999408626;13625,9628333333
"2017";"09";2017-09-18;"Lunes habiles";14015,5176666667;17,45;304,5025;1;14620,3185612884;12250,6835833333
"2017";"09";2017-09-19;"Martes Habiles";14321,7725;18,45;340,4025;1;14604,0623806021;14015,5176666667
"2017";"09";2017-09-20;"Miercoles habiles";14675,1985833333;21,4;457,96;1;15049,5795227909;14321,7725
"2017";"09";2017-09-21;"Jueves Habiles";15300,5042916667;13,3;176,89;1;15592,8878278929;14675,1985833333
"2017";"09";2017-09-22;"Viernes habiles";15008,534375;13,6;184,96;1;15473,6684065918;15300,5042916667
"2017";"09";2017-09-23;"Sabado o Semilaborable";13329,143875;15,25;232,5625;0;13135,1470023714;15008,534375
"2017";"09";2017-09-24;"Domingo o Feriado";11971,6114583333;17,9;320,41;0;12783,449065143;13329,143875
"2017";"09";2017-09-25;"Lunes habiles";13973,6830416667;19,65;386,1225;1;14696,3565849382;11971,6114583333
"2017";"09";2017-09-26;"Martes Habiles";15262,3949583333;14,75;217,5625;1;15087,2777473937;13973,6830416667
"2017";"09";2017-09-27;"Miercoles habiles";15619,677625;12,95;167,7025;1;15741,6115727494;15262,3949583333
"2017";"09";2017-09-28;"Jueves Habiles";15353,7362916667;13,9;193,21;1;15362,0718230971;15619,677625
"2017";"09";2017-09-29;"Viernes habiles";14936,3204166667;15,6;243,36;1;14873,6781196357;15353,7362916667
"2017";"09";2017-09-30;"Sabado o Semilaborable";13327,5194583333;18,95;359,1025;0;12808,6233015991;14936,3204166667
"2017";"10";2017-10-01;"Domingo o Feriado";12183,1007083333;15,95;254,4025;0;12984,4391404306;13327,5194583333
"2017";"10";2017-10-02;"Lunes habiles";14269,134625;15,5;240,25;1;14895,6313051879;12183,1007083333
"2017";"10";2017-10-03;"Martes Habiles";14561,903;17,7;313,29;1;14608,3140600686;14269,134625
"2017";"10";2017-10-04;"Miercoles habiles";14358,141625;19,65;386,1225;1;14696,3565849382;14561,903
"2017";"10";2017-10-05;"Jueves Habiles";14315,995125;21,4;457,96;1;15049,5795227909;14358,141625
"2017";"10";2017-10-06;"Viernes habiles";14324,3983333333;18,7;349,69;1;14613,2324288443;14315,995125
"2017";"10";2017-10-07;"Sabado o Semilaborable";13040,6185;16,5;272,25;0;12895,1408258445;14324,3983333333
"2017";"10";2017-10-08;"Domingo o Feriado";12109,5935416667;17,7;313,29;0;12789,2412472157;13040,6185
"2017";"10";2017-10-09;"Lunes habiles";13949,5973333333;19;361;1;14631,2240880574;12109,5935416667
"2017";"10";2017-10-10;"Martes Habiles";14306,531625;16,75;280,5625;1;14682,0933154886;13949,5973333333
"2017";"10";2017-10-11;"Miercoles habiles";14478,829875;16,25;264,0625;1;14751,6275992718;14306,531625
"2017";"10";2017-10-12;"Jueves Habiles";15086,5192083333;13,45;180,9025;1;15532,3252625166;14478,829875
"2017";"10";2017-10-13;"Viernes habiles";14946,8337916667;14,7;216,09;1;15101,748140831;15086,5192083333
"2017";"10";2017-10-14;"Sabado o Semilaborable";13182,065125;16,3;265,69;0;12924,6485033148;14946,8337916667
"2017";"10";2017-10-15;"Domingo o Feriado";11490,8440416667;18,05;325,8025;0;12781,3282562819;13182,065125
"2017";"10";2017-10-16;"Domingo o Feriado";11960,1998333333;22,35;499,5225;0;13530,8817435128;11490,8440416667
"2017";"10";2017-10-17;"Martes Habiles";14500,8367916667;22;484;1;15230,3967595377;11960,1998333333
"2017";"10";2017-10-18;"Miercoles habiles";15108,807625;20,05;402,0025;1;14754,2247430284;14500,8367916667
"2017";"10";2017-10-19;"Jueves Habiles";14020,3930416667;16,95;287,3025;1;14660,2084758247;15108,807625
"2017";"10";2017-10-20;"Viernes habiles";14343,408875;18,85;355,3225;1;14621,2754037251;14020,3930416667
"2017";"10";2017-10-21;"Sabado o Semilaborable";12971,0129583333;15,95;254,4025;0;12984,4391404306;14343,408875
"2017";"10";2017-10-22;"Domingo o Feriado";11749,7657916667;13,15;172,9225;0;13836,2832898679;12971,0129583333
"2017";"10";2017-10-23;"Lunes habiles";13767,570125;16,5;272,25;1;14714,2136386974;11749,7657916667
"2017";"10";2017-10-24;"Martes Habiles";14293,537125;20,75;430,5625;1;14888,1028258577;13767,570125
"2017";"10";2017-10-25;"Miercoles habiles";14636,4390833333;20,85;434,7225;1;14910,6161941758;14293,537125
"2017";"10";2017-10-26;"Jueves Habiles";14683,226125;22,15;490,6225;1;15280,3653423534;14636,4390833333
"2017";"10";2017-10-27;"Viernes habiles";14194,9415;18,1;327,61;1;14600,1176238371;14683,226125
"2017";"10";2017-10-28;"Sabado o Semilaborable";13032,9894166667;16,95;287,3025;0;12841,1356629718;14194,9415
"2017";"10";2017-10-29;"Domingo o Feriado";11977,5752916667;22,15;490,6225;0;13461,2925295005;13032,9894166667
"2017";"10";2017-10-30;"Lunes habiles";13914,0182916667;19,3;372,49;1;14656,8385850769;11977,5752916667
"2017";"10";2017-10-31;"Martes Habiles";14379,8930416667;19,25;370,5625;1;14652,0401385038;13914,0182916667
"2017";"11";2017-11-01;"Miercoles habiles";14580,286125;21,9;479,61;1;15198,1430984671;14379,8930416667
"2017";"11";2017-11-02;"Jueves Habiles";14768,6873333333;19;361;1;14631,2240880574;14580,286125
"2017";"11";2017-11-03;"Viernes habiles";14382,1690833333;20,25;410,0625;1;14788,2407139443;14768,6873333333
"2017";"11";2017-11-04;"Sabado o Semilaborable";12876,9964583333;19,25;370,5625;0;12832,9673256509;14382,1690833333
"2017";"11";2017-11-05;"Domingo o Feriado";11890,764875;21,2;449,44;0;13177,0101535169;12876,9964583333
"2017";"11";2017-11-06;"Lunes habiles";14371,5022083333;21,6;466,56;1;15106,4640071259;11890,764875
"2017";"11";2017-11-07;"Martes Habiles";14584,3942916667;20,95;438,9025;1;14933,9765444725;14371,5022083333
"2017";"11";2017-11-08;"Miercoles habiles";14729,2434583333;22,6;510,76;1;15441,7053475099;14584,3942916667
"2017";"11";2017-11-09;"Jueves Habiles";14641,5970833333;22,4;501,76;1;15367,8812236053;14729,2434583333
"2017";"11";2017-11-10;"Viernes habiles";14710,9780416667;23,65;559,3225;1;15884,8651903473;14641,5970833333
"2017";"11";2017-11-11;"Sabado o Semilaborable";13392,9687916667;19,6;384,16;0;12871,0031070498;14710,9780416667
"2017";"11";2017-11-12;"Domingo o Feriado";12673,35275;18;324;0;12781,8234470743;13392,9687916667
"2017";"11";2017-11-13;"Lunes habiles";15840,893125;25,2;635,04;1;16709,7203984383;12673,35275
"2017";"11";2017-11-14;"Martes Habiles";16949,77075;25,95;673,4025;1;17181,8960818683;15840,893125
"2017";"11";2017-11-15;"Miercoles habiles";17013,3299583333;25,9;670,81;1;17148,9354845107;16949,77075
"2017";"11";2017-11-16;"Jueves Habiles";14833,2125833333;17,2;295,84;1;14637,6166998738;17013,3299583333
"2017";"11";2017-11-17;"Viernes habiles";14837,7845833333;21,95;481,8025;1;15214,1640562551;14833,2125833333
"2017";"11";2017-11-18;"Sabado o Semilaborable";13043,7206666667;15,8;249,64;0;13013,2398816138;14837,7845833333
"2017";"11";2017-11-19;"Domingo o Feriado";11892,585625;20,3;412,09;0;12978,201257557;13043,7206666667
"2017";"11";2017-11-20;"Domingo o Feriado";12499,6791666667;15,9;252,81;0;12993,827641997;11892,585625
"2017";"11";2017-11-21;"Martes Habiles";14047,92875;16,7;278,89;1;14688,0938891411;12499,6791666667
"2017";"11";2017-11-22;"Miercoles habiles";14567,7729166667;20,15;406,0225;1;14770,8092374971;14047,92875
"2017";"11";2017-11-23;"Jueves Habiles";15305,7455416667;24,4;595,36;1;16258,5792187788;14567,7729166667
"2017";"11";2017-11-24;"Viernes habiles";14763,4268333333;15,35;235,6225;1;14930,1491747259;15305,7455416667
"2017";"11";2017-11-25;"Sabado o Semilaborable";13305,2929583333;18,65;347,8225;0;12791,9021153537;14763,4268333333
"2017";"11";2017-11-26;"Domingo o Feriado";12697,364875;22,45;504,0025;0;13566,9468234866;13305,2929583333
"2017";"11";2017-11-27;"Lunes habiles";14871,2524166667;20,45;418,2025;1;14825,6446127742;12697,364875
"2017";"11";2017-11-28;"Martes Habiles";15180,329125;16,3;265,69;1;14743,7213161677;14871,2524166667
"2017";"11";2017-11-29;"Miercoles habiles";15969,5972916667;21,85;477,4225;1;15182,3338861736;15180,329125
"2017";"11";2017-11-30;"Jueves Habiles";16266,0175833333;23,4;547,56;1;15770,8811222679;15969,5972916667
"2017";"12";2017-12-01;"Viernes habiles";15958,142;22,7;515,29;1;15479,88788243;16266,0175833333
"2017";"12";2017-12-02;"Sabado o Semilaborable";14244,2134166667;23,4;547,56;0;13951,808309415;15958,142
"2017";"12";2017-12-03;"Domingo o Feriado";12466,2323333333;21,9;479,61;0;13379,0702856142;14244,2134166667
"2017";"12";2017-12-04;"Lunes habiles";14430,4022916667;19,6;384,16;1;14690,0759199027;12466,2323333333
"2017";"12";2017-12-05;"Martes Habiles";15212,2022083333;22,4;501,76;1;15367,8812236053;14430,4022916667
"2017";"12";2017-12-06;"Miercoles habiles";16307,4335;25,25;637,5625;1;16739,7165588713;15212,2022083333
"2017";"12";2017-12-07;"Jueves Habiles";17143,9473333333;24;576;1;16053,3361964326;16307,4335
"2017";"12";2017-12-08;"Domingo o Feriado";15720,4495;27,25;742,5625;0;16294,1214689271;17143,9473333333
"2017";"12";2017-12-09;"Sabado o Semilaborable";16127,832;29,6;876,16;0;18340,8714570968;15720,4495
"2017";"12";2017-12-10;"Domingo o Feriado";14725,36225;24,85;617,5225;0;14686,6033364038;16127,832
"2017";"12";2017-12-11;"Lunes habiles";15904,6116666667;18,25;333,0625;1;14600,5377609115;14725,36225
"2017";"12";2017-12-12;"Martes Habiles";16773,1883333333;24,15;583,2225;1;16128,7142386028;15904,6116666667
"2017";"12";2017-12-13;"Miercoles habiles";17548,5575;26,15;683,8225;1;17315,8559262453;16773,1883333333
"2017";"12";2017-12-14;"Jueves Habiles";17615,7600833333;26,25;689,0625;1;17384,1063214015;17548,5575
"2017";"12";2017-12-15;"Viernes habiles";18957,111125;27,3;745,29;1;18151,8720074924;17615,7600833333
"2017";"12";2017-12-16;"Sabado o Semilaborable";18122,7181666667;26,35;694,3225;0;15634,1308856833;18957,111125
"2017";"12";2017-12-17;"Domingo o Feriado";13170,365625;22,35;499,5225;0;13530,8817435128;18122,7181666667
"2017";"12";2017-12-18;"Lunes habiles";14236,8469166667;19,15;366,7225;1;14643,0784818414;13170,365625
"2017";"12";2017-12-19;"Martes Habiles";14913,7443333333;18,65;347,8225;1;14610,9749282066;14236,8469166667
"2017";"12";2017-12-20;"Miercoles habiles";16718,8437083333;22,25;495,0625;1;15314,7364583703;14913,7443333333
"2017";"12";2017-12-21;"Jueves Habiles";17864,785125;27,05;731,7025;1;17960,6008338764;16718,8437083333
"2017";"12";2017-12-22;"Viernes habiles";18777,1899583333;27,7;767,29;1;18468,9166509983;17864,785125
"2017";"12";2017-12-23;"Sabado o Semilaborable";14571,334875;24,75;612,5625;0;14630,2106889464;18777,1899583333
"2017";"12";2017-12-24;"Domingo o Feriado";12687,46325;18,25;333,0625;0;12781,4649480586;14571,334875
"2017";"12";2017-12-25;"Domingo o Feriado";12834,06275;25,55;652,8025;0;15105,0673640034;12687,46325
"2017";"12";2017-12-26;"Martes Habiles";17802,7989583333;29,2;852,64;1;19778,5289960791;12834,06275
"2017";"12";2017-12-27;"Miercoles habiles";18629,9865833333;26,9;723,61;1;17848,3790756423;17802,7989583333
"2017";"12";2017-12-28;"Jueves Habiles";18988,5039583333;29,3;858,49;1;19872,612341579;18629,9865833333
"2017";"12";2017-12-29;"Viernes habiles";19676,4777083333;29,7;882,09;1;20257,4155433635;18988,5039583333
"2017";"12";2017-12-30;"Sabado o Semilaborable";18568,1033333333;31,15;970,3225;0;19946,8557948435;19676,4777083333
"2017";"12";2017-12-31;"Domingo o Feriado";14326,1400833333;23,1;533,61;0;13822,0150290421;18568,1033333333
"2018";"01";2018-01-01;"Domingo o Feriado";11979,3832916667;22,8;519,84;0;13699,8445864756;14326,1400833333
"2018";"01";2018-01-02;"Martes Habiles";15363,5247083333;25,8;665,64;1;17083,6495262792;11979,3832916667
"2018";"01";2018-01-03;"Miercoles habiles";16844,8195833333;25,5;650,25;1;16892,8735434555;15363,5247083333
"2018";"01";2018-01-04;"Jueves Habiles";18682,7642083333;29,45;867,3025;1;20015,3254510386;16844,8195833333
"2018";"01";2018-01-05;"Viernes habiles";16998,9812916667;25,3;640,09;1;16769,9244647989;18682,7642083333
"2018";"01";2018-01-06;"Sabado o Semilaborable";14021,7703333333;21,15;447,3225;0;13164,1653781482;16998,9812916667
"2018";"01";2018-01-07;"Domingo o Feriado";13637,6062083333;25,85;668,2225;0;15297,1138197947;14021,7703333333
"2018";"01";2018-01-08;"Lunes habiles";17323,6922916667;28;784;1;18715,5934444018;13637,6062083333
"2018";"01";2018-01-09;"Martes Habiles";18288,0103333333;27,95;781,2025;1;18673,9512817646;17323,6922916667
"2018";"01";2018-01-10;"Miercoles habiles";19478,088125;29,8;888,04;1;20355,7337987559;18288,0103333333
"2018";"01";2018-01-11;"Jueves Habiles";20614,910125;31,9;1017,61;1;22616,0699990244;19478,088125
"2018";"01";2018-01-12;"Viernes habiles";20031,3547083333;29,8;888,04;1;20355,7337987559;20614,910125
"2018";"01";2018-01-13;"Sabado o Semilaborable";15871,3672083333;26,15;683,8225;0;15496,7831133924;20031,3547083333
"2018";"01";2018-01-14;"Domingo o Feriado";12448,9174166667;19,15;366,7225;0;12824,0056689885;15871,3672083333
"2018";"01";2018-01-15;"Lunes habiles";14723,36225;21,85;477,4225;1;15182,3338861736;12448,9174166667
"2018";"01";2018-01-16;"Martes Habiles";16309,6330416667;25,35;642,6225;1;16800,3441162211;14723,36225
"2018";"01";2018-01-17;"Miercoles habiles";16666,9995;26,95;726,3025;1;17885,5745828924;16309,6330416667
"2018";"01";2018-01-18;"Jueves Habiles";16792,238875;26,25;689,0625;1;17384,1063214015;16666,9995
"2018";"01";2018-01-19;"Viernes habiles";17712,7802083333;27,7;767,29;1;18468,9166509983;16792,238875
"2018";"01";2018-01-20;"Sabado o Semilaborable";16402,4448333333;27,2;739,84;0;16255,6554887093;17712,7802083333
"2018";"01";2018-01-21;"Domingo o Feriado";15686,3106666667;29,25;855,5625;0;18006,3919832289;16402,4448333333
"2018";"01";2018-01-22;"Lunes habiles";18367,8410416667;27,25;742,5625;1;18113,19428178;15686,3106666667
"2018";"01";2018-01-23;"Martes Habiles";18842,5707083333;29,8;888,04;1;20355,7337987559;18367,8410416667
"2018";"01";2018-01-24;"Miercoles habiles";16264,5979583333;22,3;497,29;1;15332,2396346207;18842,5707083333
"2018";"01";2018-01-25;"Jueves Habiles";15244,3525;19,7;388,09;1;14702,8489954683;16264,5979583333
"2018";"01";2018-01-26;"Viernes habiles";16246,3965833333;24,9;620,01;1;16534,1900912273;15244,3525
"2018";"01";2018-01-27;"Sabado o Semilaborable";15930,5420416667;25,8;665,64;0;15264,5767134263;16246,3965833333
"2018";"01";2018-01-28;"Domingo o Feriado";14635,4124583333;26,8;718,24;0;15955,550484773;15930,5420416667
"2018";"01";2018-01-29;"Lunes habiles";16785,9394166667;25,85;668,2225;1;17116,1866326476;14635,4124583333
"2018";"01";2018-01-30;"Martes Habiles";17863,33625;26,65;710,2225;1;17665,5777218111;16785,9394166667
"2018";"01";2018-01-31;"Miercoles habiles";18531,0235;28;784;1;18715,5934444018;17863,33625
"2018";"02";2018-02-01;"Jueves Habiles";19278,7875;27,4;750,76;1;18229,8626954012;18531,0235
"2018";"02";2018-02-02;"Viernes habiles";19721,8585;28,9;835,21;1;19501,3608514503;19278,7875
"2018";"02";2018-02-03;"Sabado o Semilaborable";17395,934125;25,65;657,9225;0;15168,2358672887;19721,8585
"2018";"02";2018-02-04;"Domingo o Feriado";16659,3045416667;26,8;718,24;0;15955,550484773;17395,934125
"2018";"02";2018-02-05;"Lunes habiles";20030,4162916667;28,25;798,0625;1;18926,9804400067;16659,3045416667
"2018";"02";2018-02-06;"Martes Habiles";20864,4725833333;28,75;826,5625;1;19365,6353433132;20030,4162916667
"2018";"02";2018-02-07;"Miercoles habiles";20823,2016666667;29,85;891,0225;1;20405,210544694;20864,4725833333
"2018";"02";2018-02-08;"Jueves Habiles";21234,515875;30,15;909,0225;1;20706,5176757096;20823,2016666667
"2018";"02";2018-02-09;"Viernes habiles";18863,335;26,5;702,25;1;17558,4378554478;21234,515875
"2018";"02";2018-02-10;"Sabado o Semilaborable";15515,2307916667;24,4;595,36;0;14439,5064059259;18863,335
"2018";"02";2018-02-11;"Domingo o Feriado";12762,5597916667;19,1;364,81;0;12819,8424588992;15515,2307916667
"2018";"02";2018-02-12;"Domingo o Feriado";11958,9335416667;18,05;325,8025;0;12781,3282562819;12762,5597916667
"2018";"02";2018-02-13;"Domingo o Feriado";12685,382;20,6;424,36;0;13036,8480517373;11958,9335416667
"2018";"02";2018-02-14;"Miercoles habiles";15536,647125;23,2;538,24;1;15683,5052867075;12685,382
"2018";"02";2018-02-15;"Jueves Habiles";17279,3063333333;26;676;1;17215,0684247206;15536,647125
"2018";"02";2018-02-16;"Viernes habiles";18490,050125;25,8;665,64;1;17083,6495262792;17279,3063333333
"2018";"02";2018-02-17;"Sabado o Semilaborable";17416,360875;27,5;756,25;0;16489,6275524355;18490,050125
"2018";"02";2018-02-18;"Domingo o Feriado";16799,4417916667;29,25;855,5625;0;18006,3919832289;17416,360875
"2018";"02";2018-02-19;"Lunes habiles";18132,7869166667;25,3;640,09;1;16769,9244647989;16799,4417916667
"2018";"02";2018-02-20;"Martes Habiles";17251,8684166667;25,9;670,81;1;17148,9354845107;18132,7869166667
"2018";"02";2018-02-21;"Miercoles habiles";15980,058125;23,35;545,2225;1;15748,7195451359;17251,8684166667
"2018";"02";2018-02-22;"Jueves Habiles";16038,4112083333;22,25;495,0625;1;15314,7364583703;15980,058125
"2018";"02";2018-02-23;"Viernes habiles";16289,7282916667;22,95;526,7025;1;15579,049765886;16038,4112083333
"2018";"02";2018-02-24;"Sabado o Semilaborable";14674,6395416667;22,3;497,29;0;13513,1668217678;16289,7282916667
"2018";"02";2018-02-25;"Domingo o Feriado";13603,975875;23,45;549,9025;0;13974,1816320416;14674,6395416667
"2018";"02";2018-02-26;"Lunes habiles";16206,6794583333;24;576;1;16053,3361964326;13603,975875
"2018";"02";2018-02-27;"Martes Habiles";16885,33975;25,75;663,0625;1;17051,3241654053;16206,6794583333
"2018";"02";2018-02-28;"Miercoles habiles";16795,8940416667;23,65;559,3225;1;15884,8651903473;16885,33975
"2018";"03";2018-03-01;"Jueves Habiles";17379,7718333333;26,35;694,3225;1;17453,2036985362;16795,8940416667
"2018";"03";2018-03-02;"Viernes habiles";18347,3375833333;26,55;704,9025;1;17593,939398741;17379,7718333333
"2018";"03";2018-03-03;"Sabado o Semilaborable";17405,09375;28,1;789,61;0;16980,440193307;18347,3375833333
"2018";"03";2018-03-04;"Domingo o Feriado";16393,323875;25,75;663,0625;0;15232,2513525524;17405,09375
"2018";"03";2018-03-05;"Lunes habiles";17082,8039583333;26,2;686,44;1;17349,8752510761;16393,323875
